county_fips,capex_share_base,capex_share_post,capex_share_chg,ds_burden_base,ds_burden_post,ds_burden_chg,newdebt_share_base,newdebt_share_post,newdebt_share_chg,capex_level_cagr
17073,0.006366870470941887,,,0.013365209052499008,0.0,-0.013365209052499008,,,,
17075,,0.12540406301758408,,,0.004307194633241336,,,,,
17077,,0.057053881009992126,,,0.0072633089633477406,,,0.005293194378421252,,
17079,,0.19303258256275158,,,0.0,,,0.00586751956016071,,
17081,,0.060725648496321644,,,0.0,,,0.0,,
17085,,,,,,,,,,
17089,0.088926912308725,0.12441986800120364,0.03549295569247864,0.04001879916954031,0.042009800047917274,0.001991000878376961,0.006447673876537161,0.017048300893833024,0.010600627017295864,0.12810381308868046
17091,0.04525692893023566,0.1020994911569972,0.05684256222676153,0.0,0.0,0.0,0.009841756578049006,,,0.20070569399554716
17093,0.06329580782332267,0.09232336875942597,0.0290275609361033,0.061187294781318596,0.037531572951424584,-0.023655721829894012,0.0,,,0.1307416276949529
17095,0.043388113708060505,0.08658998007299373,0.04320186636493323,0.05290464274519335,0.018647253867321845,-0.03425738887787151,,,,0.2991233093107979
17097,0.24242083416549615,0.23458636493801632,-0.007834469227479823,0.03925282316425697,0.036455788233840915,-0.0027970349304160536,,0.010350393455211283,,0.03356873660607396
17099,0.06837119486349878,0.04847229001956049,-0.01989890484393829,0.00598959692122665,0.00031733758933971364,-0.005672259331886937,,,,-0.04842573215863066
17103,0.09483284326849971,0.10622342117428824,0.011390577905788526,0.017696225616793727,0.02872885398139444,0.011032628364600713,0.17444511522395822,,,0.07402068716559929
17105,,0.1914237511054004,,,0.01906001105459746,,,,,
17107,0.039545641502885226,0.4238939364942043,0.38434829499131906,0.010924818031922256,0.017385682564996167,0.006460864533073912,,,,0.23231584496618063
17109,,0.018702408555920272,,,0.01066890394353078,,,,,
17113,,0.14142884861531008,,0.0,0.0,0.0,0.08121240117614714,0.1338404002696328,0.052627999093485645,
17115,0.057925989392300536,0.06979333927285629,0.011867349880555753,0.01121218743675446,0.0003843279966759465,-0.010827859440078512,0.013195083621067782,0.0030228315469074175,-0.010172252074160365,0.04425080141177551
17117,,,,,0.0,,,,,
17119,0.07652707884514075,0.09081497379921895,0.0142878949540782,0.0,0.0014442029424867181,0.0014442029424867181,,0.001960924984760534,,0.06528109480308086
17121,,0.25610448843442635,,,0.006438902865464579,,,,,
17123,,0.21752338588169196,,,0.0,,,,,
17125,,0.14004936537218132,,,0.0075112406847390265,,,0.013723899282566112,,
17129,0.02928433789886499,0.0631908968455044,0.03390655894663941,0.0,0.0,0.0,,,,0.2365890878169945
17131,,0.0835411300913827,,,0.010201689943873217,,,0.005292172415712962,,
17133,,,,0.06080617511898376,0.04130503226704958,-0.019501142851934175,,,,
17135,0.02827416865247561,0.047989714282866046,0.019715545630390435,0.0,0.0,0.0,,,,0.15913842647788434
17137,0.10216456344411837,0.14519664745269112,0.04303208400857275,0.0,0.0,0.0,0.005621350530178004,0.0026833078795608506,-0.002938042650617153,0.08840372907588279
17141,0.10101146330007901,0.10588529216451954,0.00487382886444053,0.0,0.0678818140889369,0.0678818140889369,0.00102859265243844,0.0012046790492676108,0.00017608639682917086,0.05714639753329931
17143,0.05925579404011408,0.13308393429703377,0.0738281402569197,0.04202150521010741,0.034260914232849576,-0.007760590977257835,0.00026025508690153207,0.0009331461799841949,0.0006728910930826628,0.19137657059950586
17145,,0.05193405524062732,,,0.0,,,,,
17147,,0.4262654557861991,,,0.004044385699247601,,,,,
17149,,,,,,,,,,
17157,,,,,0.025852498605156912,,,,,
17159,,0.06477731074551493,,,0.002993049231142486,,,0.0,,
17161,0.021603171165999094,0.12996391144271724,0.10836074027671815,0.05115091045012332,0.03780155547347795,-0.01334935497664537,0.00012389940766859413,0.0005404695633377328,0.0004165701556691387,0.3233936787625973
17165,,0.04091193648994002,,,0.0,,,0.0,,
17169,,0.02755813604914549,,,0.0043027307659727005,,,,,
17171,,,,,0.0,,,,,
17173,,0.04793848024114077,,,0.0003484132052688853,,,,,
17177,0.01733748215606881,0.03209527043224561,0.014757788276176801,0.052826403947984914,0.036510399027303055,-0.01631600492068186,,,,0.1725689207583998
17179,0.14823621647337584,0.10105207197171341,-0.04718414450166243,0.008161123715767948,0.012453395540395132,0.0042922718246271845,0.1223020658026879,0.015119856543621442,-0.10718220925906646,0.5750060594772677
17183,0.1703421055917326,0.09158277332696725,-0.07875933226476535,0.0021915760084431717,0.007380918526414285,0.0051893425179711135,,0.061872448243320215,,-0.06926982996832942
17185,,,,,,,,,,
17187,0.09987077679889034,0.09726884353282438,-0.0026019332660659616,0.0025127412375520173,0.0033092481395348553,0.000796506901982838,,0.010358837347612962,,0.0622943712760744
17193,,0.08302218519074142,,,0.0,,,,,
17195,0.040913105276102375,0.06793541792094401,0.027022312644841638,0.0018631959089161199,0.0036331263550886074,0.0017699304461724875,0.003676494872835933,,,0.1685449893301907
17197,0.12575776759512186,0.1135862376589491,-0.012171529936172765,0.05528189336085343,0.0018944308340648008,-0.05338746252678863,,0.00303131737666297,,-0.19011516019156405
17199,,0.2304104952453698,,,0.023173247110237834,,,0.21491366929794864,,
17201,0.038731558767016734,0.1435762424676264,0.10484468370060968,0.16905906732147155,0.0611365646096823,-0.10792250271178924,0.009434830948155126,0.004724005437760699,-0.0047108255103944265,0.09319312731445306
17203,,0.07238115313707753,,,0.0,,,,,
18003,,,,0.04163479428829837,0.010783042542366731,-0.030851751745931636,0.2313660560747221,0.013369968283813535,-0.21799608779090857,
18019,,,,,0.07764107948931126,,,0.07874838953507836,,
18035,,,,,0.08255664755230219,,,0.0188799130763232,,
18039,,,,,0.04605422138279158,,,,,
18057,,,,0.09422218595696333,,,,,,
18063,,,,,0.06794553077075759,,,0.07609022243636654,,
18081,,0.09033891259779075,,,0.09921181224358626,,,0.13726305631063643,,
18089,,,,,,,,,,
18091,,,,,,,,,,
18095,,,,,0.018957291834543543,,,0.0039822424254996516,,
18105,,,,,0.07291166372227358,,,0.003170106825177755,,
18127,,,,,0.045785627038650134,,,0.10723262941059161,,
18133,0.034699656857135754,0.12074376327764423,0.08604410642050847,0.002102211628646485,0.06736554434392861,0.06526333271528212,,0.20938062562633575,,0.3058649243111904
18141,,0.15129074877336904,,,0.037635689419676356,,,0.001834182615903347,,
18157,,,,,0.020430780900594688,,,0.0022748614501112542,,
18163,,,,,0.059686778458325616,,,0.09185381166432861,,
18167,,,,,0.05448820504644428,,,0.007465320645870498,,
19001,0.3019753286268788,0.26769184801369444,-0.03428348061318437,0.0,0.0,0.0,,,,0.01942792792364001
19003,0.2337394438307122,,,0.0,,,,,,
19005,0.17838697703444983,0.07684691715002244,-0.1015400598844274,0.0,0.0,0.0,0.004787827426089206,0.0004358763664409791,-0.004351951059648227,-0.12912996056921477
19007,0.03228136647526539,0.38067043765340847,0.3483890711781431,0.0,0.0,0.0,,,,
19011,0.06458156946826933,0.08682028558879676,0.022238716120527427,0.0,0.0,0.0,,,,0.11268259021136617
19013,0.06408831618379147,0.1341969068704909,0.07010859068669943,0.13247937753856373,0.07020054229307002,-0.06227883524549371,0.002024098068559304,0.0003871828705605973,-0.0016369151979987065,0.12068955949975235
19017,0.13337010666872173,0.1348747295811947,0.0015046229124729693,0.0,0.0,0.0,,0.2148091676825059,,0.05800005484424786
19019,0.06014357218613826,0.09178025486335133,0.03163668267721307,0.0,0.0,0.0,,,,0.11203509342126017
19021,0.1513735294512717,0.13816104949354405,-0.013212479957727646,0.0,0.0,0.0,0.14274490774724063,0.12558668015453242,-0.017158227592708214,0.031203577394516957
19023,0.1288977600371943,,,0.0,,,,,,
19025,,0.025680184595341934,,,0.0,,,,,
19029,0.2623128619559236,0.1385547591018224,-0.12375810285410122,0.0,0.0,0.0,,,,-0.07946745051526483
19031,0.06287929254496857,0.15740434706203718,0.09452505451706861,0.0,0.0,0.0,,,,0.2037703438739067
19033,0.0,0.10515329113590306,0.10515329113590306,0.0,0.0,0.0,,,,
19035,0.14766664470303204,0.0947826232701475,-0.05288402143288454,0.0,0.0,0.0,,,,-0.026996498420673087
19037,0.00964150170071404,0.07611220344376986,0.06647070174305582,0.0,0.0,0.0,0.004957557706993008,,,0.438743762978423
19039,0.023969856183675992,0.00542834042098257,-0.018541515762693424,0.0,0.0,0.0,,0.044688163741076585,,-0.19041218670403337
19041,0.014172248353076101,0.2453598675275005,0.2311876191744244,0.0,0.0,0.0,,0.02842825283472126,,
19043,0.08302507941471628,0.11431669968915306,0.031291620274436785,0.0,0.0,0.0,0.009853701183144218,0.004490951989309799,-0.005362749193834419,0.09806522984434385
19045,0.29606117286649286,0.14673357156077987,-0.149327601305713,0.0,0.0,0.0,,,,-0.1907351122081571
19047,0.03708993598873615,0.022145972837260674,-0.014943963151475479,0.0,0.0,0.0,,,,-0.05970337042354945
19049,0.15777014039114853,0.1503388287425563,-0.0074313116485922315,0.0,0.06851067974874735,0.06851067974874735,,,,-0.018224882264843978
19051,0.13859883904518847,0.11193783399624936,-0.026661005048939104,0.0,0.0,0.0,,,,0.08350803833784859
19053,0.06660710711034463,,,0.0,,,,,,
19055,0.15592615314560804,0.11828422843691065,-0.037641924708697386,0.0,0.0,0.0,,,,-0.010690614590080472
19057,0.10334813690099807,0.13055539782613587,0.027207260925137797,0.0,0.0,0.0,,,,0.05251004568954376
19059,0.05692643920785675,0.05344718822921745,-0.0034792509786392978,0.0,0.0,0.0,,,,0.03149908569128046
19061,0.17399579748072605,0.15025877570092558,-0.02373702177980047,0.0,0.0,0.0,,,,-0.07109638262982387
19063,0.025726762802504632,0.0003781825522297738,-0.02534858025027486,0.0,0.0,0.0,,,,
19065,0.08181438235493357,0.10678531087483673,0.02497092851990315,0.0,0.0,0.0,,0.005610361774524438,,0.10317102997982364
19067,0.00679693099089194,0.13356877765855468,0.12677184666766275,0.0,0.0,0.0,0.0,0.19572725378818348,0.19572725378818348,
19069,0.05236718292787989,0.015938532866334218,-0.03642865006154567,0.0,0.0,0.0,,,,-0.1268319080693625
19071,,,,,0.0,,,0.0,,
19073,,0.05782143021271971,,,0.0,,,,,
19075,0.13680170521029245,0.14321804397567162,0.00641633876537917,0.0,0.0,0.0,,0.3319792603502079,,0.16358988932945406
19077,0.19828630561309926,0.2554139266863943,0.057127621073295026,0.0,0.0,0.0,,,,0.09824530929946063
19079,0.20802582783885915,0.05326752914655651,-0.15475829869230262,0.0,0.0,0.0,0.008732771251896358,0.01468255124938927,0.005949779997492912,-0.08746702921061056
19083,0.02226763544206569,0.06171502853030127,0.03944739308823558,0.0,0.0,0.0,0.1632846918665956,,,-0.030491814437993203
19085,0.03499521101040563,0.16910441135208426,0.1341092003416786,0.0,0.0,0.0,,,,0.35402738003306355
19087,0.06983184251544411,0.05436319818726324,-0.015468644328180868,0.0,0.0,0.0,,,,0.011685535682259607
19089,0.09138477333198136,0.17954190248552346,0.0881571291535421,0.0,0.0,0.0,,,,0.07824092886070932
19091,0.12711827450860214,0.08069724805435197,-0.04642102645425017,0.0,0.0,0.0,,,,-0.080090590982977
19093,0.022234366357372325,0.37370581888761956,0.35147145253024725,0.0,0.0,0.0,,,,
19095,0.07847235166949447,0.07327134751551656,-0.005201004153977909,0.0,0.0,0.0,,,,0.028883683061740717
19097,0.051368648007921,0.23626879052361816,0.18490014251569714,0.0,0.0,0.0,,0.006319406060799316,,0.36428072440445725
19099,0.016398500974897947,0.09891198141933012,0.08251348044443217,0.0,0.0,0.0,0.06456865284638169,0.12926076430436217,0.06469211145798048,0.13752712353472663
19101,0.03007038094173403,0.05421442970721363,0.0241440487654796,0.0,0.0,0.0,,0.00047527194902499226,,0.13345335076303755
19103,,0.1387777903627408,,0.0,0.08479261770772188,0.08479261770772188,,,,
19105,0.08585467985985219,0.04578639544244514,-0.040068284417407056,0.0,0.0,0.0,0.023010206840204977,0.016325276802316525,-0.0066849300378884514,-0.06696251968415368
19107,,0.031684723300832884,,,0.0,,,,,
19109,0.09046954932000734,0.08185731214230255,-0.00861223717770479,0.0,0.0,0.0,,,,0.02247369340905525
19111,0.02234467583242706,0.05235112391014006,0.030006448077713,0.0,0.0,0.0,,,,0.22759377630952526
19113,0.15561921599954068,0.12268849521720049,-0.03293072078234019,0.0,0.0,0.0,,,,0.00622724644075312
19115,0.053564512654597836,0.02853671864233244,-0.025027794012265396,0.0,0.0,0.0,,,,-0.06983442504394755
19117,0.04570205429112712,0.0055823318241901955,-0.04011972246693692,0.0,0.0,0.0,,,,-0.2571648976529064
19119,0.23352513061649308,0.05532207645894206,-0.178203054157551,0.0,0.0,0.0,0.28286254633995667,,,-0.18291800669788805
19121,0.08452761678539224,0.1748454162952232,0.09031779950983097,0.0,0.0,0.0,0.027961041042683998,,,0.11250040233252134
19125,,0.08507385687308107,,,0.0,,,,,
19127,,0.1568855248579296,,,0.0,,,,,
19129,,0.03455140779112428,,0.0,0.0,0.0,,,,
19131,,0.08306159857499247,,,0.0,,,,,
19133,0.1051547654725844,,,0.0,0.0,0.0,0.024550294334590925,,,
19135,0.14333549751037633,0.07629736450586751,-0.06703813300450882,0.0,0.0,0.0,,,,-0.10703837808484284
19137,,,,,,,,,,
19139,0.08924080657071573,0.18690907775422427,0.09766827118350854,0.0,0.0,0.0,,0.0005524157376759389,,0.19251121319975573
19141,0.1475388372326385,0.06586854405596335,-0.08167029317667515,0.0,0.0,0.0,,,,-0.09027646790204369
19143,0.02553085609949367,0.07759422158494095,0.05206336548544728,0.0,0.0,0.0,,,,0.25974202664512314
19145,0.03017788930965216,0.02323530596236421,-0.006942583347287951,0.0,0.0,0.0,,,,-0.026813976041482945
19147,0.11083305197596723,0.27841829033448906,0.16758523835852185,0.0,0.0,0.0,,,,0.23824493273980774
19149,0.1484094705723701,0.0919783660916599,-0.05643110448071022,0.05827225287277691,0.021574225290568527,-0.03669802758220839,0.002183870398496054,,,-0.14134680212796868
19151,0.051902750756400905,0.05799778767218742,0.006095036915786514,0.0,0.0,0.0,,,,-0.005444466121465319
19153,0.1080940926123296,0.04245713915738973,-0.06563695345493988,0.08790503100108833,0.11030905556867879,0.022404024567590455,0.00062385162105654,0.004280269125329778,0.0036564175042732385,-0.07091864498209488
19155,0.054399392828415355,,,0.0,,,,,,
19157,0.057227187218860665,0.10995911354375305,0.05273192632489239,0.0,0.0,0.0,,,,0.1767556076108303
19161,0.0916969064895833,0.0704944268869587,-0.0212024796026246,0.0,0.0,0.0,,0.11517467113120576,,0.018979213192384492
19163,0.11519233645052165,0.1798635834932742,0.06467124704275254,0.05743342265187799,0.05624259173518075,-0.0011908309166972358,0.002190971538629951,0.006340593037962574,0.004149621499332623,0.1193613069453876
19165,0.0860239631519251,0.07397118677922032,-0.012052776372704785,0.0,0.0,0.0,,0.0,,0.03622509681417063
19167,,0.1473026497832431,,,0.03514035461951298,,,0.001559792906295831,,
19169,0.1019029638000714,0.04977431101490339,-0.052128652785168005,0.0,0.0,0.0,,,,-0.19281369818941185
19171,0.05193336952274319,0.08361523363658269,0.0316818641138395,0.0,0.0,0.0,,,,0.14492661333210743
19173,0.07244185318269641,0.0013728050775384637,-0.07106904810515795,0.0,0.0,0.0,,,,
19175,0.06793784535182155,0.12849675727472532,0.06055891192290376,0.0,0.0,0.0,,,,0.2643644936421301
19177,0.016817754983029343,,,0.0,,,,,,
19179,0.13181522596929385,0.12683284444374068,-0.0049823815255531645,0.0,0.0,0.0,,0.018146079954774616,,0.016173909317587665
19181,0.07821010369072373,0.15166727214311423,0.0734571684523905,0.0,0.0,0.0,,,,-0.003423505567383134
19183,0.05168143400721672,0.05696486067052686,0.005283426663310144,0.0,0.0,0.0,,,,0.064489635645393
19185,0.043395306913596124,,,0.0,,,,,,
19187,0.1694973327003268,0.22644253495587363,0.056945202255546834,0.0,0.02904598131563052,0.02904598131563052,,0.00010331061546373221,,0.039724708869070424
19189,0.13062759694130124,0.058818530751606896,-0.07180906618969435,0.0,0.0,0.0,0.01921878040062917,0.3019925319947584,0.2827737515941292,-0.12490731624105733
19191,0.09223171478024916,0.08122985387533493,-0.011001860904914229,0.0,0.0,0.0,0.04303711673989457,0.019154516128572663,-0.023882600611321907,0.00630304181054453
19193,0.12586991040161358,0.3081850581597687,0.18231514775815513,0.03048925008464373,0.08828984369296522,0.05780059360832149,,0.018346556778539976,,0.23996122407864062
19195,0.047907169506491445,0.1107473654120608,0.06284019590556936,0.0,0.0,0.0,,,,0.14692787227119575
19197,0.13280659976880213,0.00894897816478337,-0.12385762160401875,0.0,0.0,0.0,0.11278553836205131,,,
20047,,0.3360080184558873,,,0.0,,,,,
20055,,1.0,,,0.0,,,,,
20091,0.15349480308466582,0.1618381043393751,0.008343301254709279,0.002659525963655294,0.0045591776618699245,0.0018996516982146307,0.002221258031698833,,,0.06065137633765194
20113,,,,,,,,,,
20125,0.12469169989701134,0.1575647542658161,0.03287305436880475,0.21824321333325103,0.224842316942351,0.00659910360909996,0.0005087377005705294,0.00530350021394934,0.004794762513378811,0.08776018133660157
20173,0.08054729701168589,0.09467284649861485,0.014125549486928957,0.1057556980962543,0.04194802654159258,-0.06380767155466172,0.0029092629145762157,,,0.06404207721878219
21001,,,,,0.0,,,0.008082440094797373,,
21015,0.07285189636977603,0.1795925912224026,0.10674069485262656,0.0,0.0,0.0,,0.004795134852376474,,0.23584484980768394
21019,0.20447254811058918,0.1805462403341619,-0.02392630777642729,0.0,0.0,0.0,0.30479138398574307,0.11141263275196446,-0.19337875123377862,0.05002977953231236
21029,,,,,,,,,,
21037,0.058711578260114375,0.07860392570127486,0.019892347441160488,0.0,0.0,0.0,,,,0.08502723880104046
21043,,,,,0.0,,,,,
21045,,,,,0.0,,,,,
21069,,0.00967571642874725,,,0.0,,,,,
21071,,0.0011009677120850528,,,0.0,,,0.016010492662683257,,
21073,,3.044285872679314e-05,,,0.0,,,,,
21081,,,,,0.0,,,,,
21085,,0.009299657626291303,,,0.0,,,0.0,,
21093,,0.10011669768687333,,,0.0,,,0.06001450011354438,,
21095,0.0015408039243785506,,,0.0,,,,,,
21115,,,,0.0,,,,,,
21117,,0.23664638191744264,,,0.0,,,,,
21135,,,,,0.0,,,,,
21169,,0.15796887734673162,,,0.0,,,,,
21175,,0.20818528229572963,,,0.0,,,0.1832570583651605,,
21177,,0.02286930348299073,,,0.0,,,,,
21183,,0.03283125597255546,,,0.0,,,,,
21189,,,,,0.0,,,,,
21195,6.463849162530748e-05,0.09503405897581911,0.09496942048419381,0.0,0.0,0.0,0.12201037530106829,,,
21197,,,,,,,,,,
21209,,,,,0.0,,,,,
21211,,,,,,,,,,
21235,,,,,,,,,,
21239,,0.02419529586460931,,,0.0,,,,,
22001,0.38085636998924544,0.13699763039193175,-0.2438587395973137,0.07009522440108781,0.04568334654914268,-0.02441187785194513,0.0016094107010249691,0.06214643505678765,0.060537024355762685,-0.08422242211535225
22003,,0.22846098855227603,,,0.005607576095529246,,,,,
22005,0.20044111967771733,0.24284740542733374,0.04240628574961641,0.08001027848852024,0.059142144056944713,-0.02086813443157553,0.004354526891882426,0.002617566716602394,-0.0017369601752800314,0.1021338870248909
22007,,0.24063710065012386,,,0.04810770815309667,,,,,
22009,,,,0.0033813177061590874,0.010011872574850629,0.006630554868691541,0.10244457338801415,,,
22015,0.19356027783085974,,,0.1040643136482557,,,0.012472341387950238,,,
22019,0.30749069889452285,0.246668439453399,-0.06082225944112385,0.0,0.009632370757399778,0.009632370757399778,,0.05814115695837613,,0.07114105288662675
22021,0.26463337158264927,0.15423480063274214,-0.11039857094990713,0.0,0.0,0.0,,,,-0.037099522599904455
22025,0.08528377888108496,0.11519879633984959,0.029915017458764626,0.0,0.0,0.0,0.000802644698215992,0.008297152588605718,0.0074945078903897264,0.09832199523813956
22027,0.0382849287240097,,,0.0,,,,,,
22029,,0.20311006101337217,,,0.06339668199919947,,,,,
22035,0.08969948996171732,0.004591356021028878,-0.08510813394068845,0.030862746703791664,0.03589786754371181,0.005035120839920148,,,,
22037,,0.15331522004292322,,,0.0,,,0.011566536397294219,,
22039,,0.06025743676622854,,0.0,0.0,0.0,0.0031175306663098292,0.00577593536458638,0.0026584046982765504,
22041,,0.11205249952713234,,,0.0,,,0.00018259498207885303,,
22043,0.02582752196946651,,,0.0,0.0,0.0,0.04939775579313308,0.044656060976660146,-0.0047416948164729356,
22045,0.1022734551253477,0.13628753495783466,0.03401407983248696,0.0,0.0,0.0,,0.22182201211317254,,0.055124987595753794
22047,0.2796634521424948,0.2543459559233791,-0.025317496219115665,0.04899974937907669,0.07384885933223462,0.02484910995315793,0.04357423532978181,0.09129702758697592,0.047722792257194106,0.026261764595092663
22051,0.22588460279087913,0.20774703202188324,-0.018137570768995886,0.08277191489816152,0.059458697643628995,-0.023313217254532524,,0.0007995084583260251,,0.047852728027538705
22053,,0.15866199684937554,,,0.03396418742469999,,,0.04221680833963486,,
22057,0.14474081040704187,0.17520921167019454,0.030468401263152672,0.072828124474912,0.17534260879421235,0.10251448431930034,,0.0038770659584722415,,0.12635648527734533
22059,,0.061320062197508456,,,0.0,,,0.0,,
22061,,0.17511576443018997,,,0.0982019676412036,,,0.017404805364935026,,
22063,,0.12419442025767319,,0.1999336800344576,0.05143540372567895,-0.14849827630877865,,,,
22065,0.029123534604697927,0.18272013350687344,0.1535965989021755,0.0002100210932028065,0.018209054781628486,0.01799903368842568,,0.07685439473088052,,0.394467060307488
22067,0.020648874390888385,0.10673013229665215,0.08608125790576376,0.0,0.0,0.0,,0.03793966771540154,,0.389132423774756
22069,,,,0.0,0.0,0.0,,0.0207293884097801,,
22073,,,,0.01617155670080145,0.012276101087074567,-0.0038954556137268843,0.08949008796321481,0.0018354594213999189,-0.0876546285418149,
22075,,,,0.0,0.04042018963118056,0.04042018963118056,0.0002635710086471549,0.17372824188238312,0.17346467087373596,
22077,0.2125455629655443,0.3468864209374935,0.1343408579719492,0.12609369888320457,0.09221914643360325,-0.03387455244960132,0.008457449524696094,0.016504786560646485,0.00804733703595039,0.1546213193888999
22079,0.21233845475274685,0.13895644740227314,-0.0733820073504737,0.04225070219174989,0.023272737964822942,-0.018977964226926946,0.018082647846225857,0.05676898352439722,0.03868633567817137,-0.04665398525872033
22081,0.08878748066356275,0.23529041499427858,0.14650293433071582,0.0,0.0,0.0,,,,0.26772469353735007
22083,0.0709981938869353,,,0.0,,,,,,
22085,,0.12226366526743868,,,0.0,,,0.0,,
22087,0.22760906049404736,0.21735504261801375,-0.010254017876033611,0.05987718116466171,0.056342265089671,-0.003534916074990707,0.08483561018602315,0.025339394038494382,-0.059496216147528765,0.019497523670065187
22089,0.2851665849078426,0.31197477673716184,0.02680819182931926,0.032291125663142774,0.042147793856954156,0.009856668193811383,0.0010937160005541782,0.002401105317869676,0.0013073893173154978,0.08117216196383947
22091,,0.12436688199952654,,,0.0,,,0.023118127744128972,,
22093,0.1378141147280367,0.16623849048611286,0.02842437575807616,0.03563828957134233,0.0339002298432268,-0.0017380597281155333,0.030923432634902746,0.19901942631107966,0.16809599367617692,0.08682507269327533
22095,0.22010737839555752,0.12931439867284,-0.09079297972271752,0.18281459737460606,0.3249321282652628,0.14211753089065673,,0.03935348463601332,,0.022898321076507466
22099,0.22728225092551235,0.21830709047575714,-0.008975160449755215,0.17612821146274846,0.1284224060108397,-0.04770580545190875,0.18030879807646752,0.023445441412597717,-0.1568633566638698,0.04053857589569576
22101,0.16940109390186808,0.16575934606976048,-0.0036417478321076058,0.08534506195102315,0.15811926966433426,0.07277420771331111,,,,0.01437314842440185
22103,,,,0.0758938167488021,0.04909638293193274,-0.026797433816869366,,,,
22105,,,,0.0041709629796470174,0.03722956048643792,0.0330585975067909,0.1295396304070848,,,
22107,0.08618489460855647,0.12677552292308034,0.04059062831452387,0.05313306831578814,0.03701939124590359,-0.01611367706988455,0.1419159217094462,0.0,-0.1419159217094462,0.07106557281028536
22109,0.24459986263717381,0.14279009705945656,-0.10180976557771726,0.06819493894742297,0.07358564144513884,0.005390702497715866,0.003702196686265596,0.0023024485121756234,-0.0013997481740899726,-0.06468153027775403
22111,0.01762565782828756,,,0.0,0.0013262150610832359,0.0013262150610832359,0.001234208164322943,,,
22113,0.1339016101148181,0.29828667533658526,0.16438506522176716,0.016159921919997326,0.03470431861455109,0.018544396694553763,0.0010567582104262516,0.018999827646795368,0.017943069436369117,0.2181435790609143
22117,0.2820076667555893,,,0.0,,,,,,
22119,0.17027352774356153,,,0.024234356333995136,,,,,,
22121,0.24445525453628322,0.179352390523431,-0.06510286401285223,0.0,0.0074472500216157,0.0074472500216157,0.0,,,-0.006543560821908545
22123,0.10801434080218247,,,0.0,,,,,,
22125,0.19440557315763685,0.14070206873097635,-0.0537035044266605,0.0281384925190164,0.02460072605323097,-0.003537766465785429,,0.03907917276269196,,-0.025118002216165225
22127,0.1479021830330117,0.18808052892021798,0.040178345887206285,0.05341488760432295,0.037567315315972356,-0.01584757228835059,0.2892120180901739,0.08667093615025051,-0.20254108193992337,0.25428573503958773
23001,,0.056910047326223595,,,0.0028200347491407853,,,0.0061088701677442,,
23003,,,,,,,,,,
23005,,,,0.03749090637565097,0.01174782252839173,-0.025743083847259242,0.06912043899253048,,,
23007,,0.06932930271493555,,,0.0020391830737527894,,,0.0025696160964947578,,
23009,,0.07245599983126663,,,0.0,,,,,
23011,,0.01684600001727092,,,0.0,,,,,
23013,,,,0.0,0.0,0.0,0.09251120711051138,0.000553882203757832,-0.09195732490675354,
23019,0.050835305169737874,0.025217455486122576,-0.025617849683615298,0.0007385235320851995,0.0007222317646895785,-1.629176739562099e-05,,,,-0.03800701337401202
23021,,,,,0.0,,,,,
23023,,,,,,,,,,
23025,,0.049354061344388155,,,0.07068050971000477,,,,,
23027,,0.048286153365206225,,,0.0009149612568974566,,,,,
23029,,,,,0.0,,,,,
23031,,0.10374154144912869,,,0.006126367849173981,,,,,
24001,,,,0.03797156834552625,0.026864246443959145,-0.011107321901567106,0.08636102450966178,0.006359663486976211,-0.08000136102268557,
24003,0.07038187906099007,0.07802297990468586,0.007641100843695792,0.10192687502294735,0.0965391856597958,-0.0053876893631515516,4.686376911214019e-05,0.004291050338224868,0.004244186569112727,0.0652844678669735
24005,0.0545555758722436,0.046913251643853016,-0.007642324228390583,0.06370358383161502,0.05832017380683133,-0.005383410024783694,,0.008334216429021938,,-0.046720390474844775
24009,0.08041138255192777,0.11991419420782506,0.039502811655897294,0.06458121680046114,0.04854284818397672,-0.016038368616484416,,,,0.13568313730848391
24011,,,,0.0707192383179929,0.05808959835044751,-0.012629639967545389,0.0661927283051831,0.0011965685434098547,-0.06499615976177324,
24013,,,,0.10073144209299834,0.061084867401004626,-0.03964657469199371,,,,
24015,0.07415915218102725,0.03657462254819768,-0.03758452963282957,0.0827553224643109,0.05992429092521409,-0.02283103153909681,,,,-0.07389093192521001
24017,0.06052486884402003,0.042430747596850324,-0.018094121247169706,0.04700652128530641,0.0742054829242445,0.02719896163893809,,0.005774696562996801,,-0.0056390126690726294
24019,0.10641665560181539,0.03881811285694174,-0.06759854274487365,0.045394260045112406,0.05286866475590221,0.007474404710789806,0.09250826940924185,0.0009570284437817014,-0.09155124096546015,-0.1263949907491988
24021,0.07906190762385741,0.08389918503383682,0.0048372774099794125,0.0,0.0,0.0,,0.0009879580386601935,,0.08498756708108379
24023,,0.04257024172998777,,,0.0,,,,,
24025,0.10242008757494951,0.115092944218949,0.012672856643999489,0.10947820486168126,0.08331135448443,-0.026166850377251263,,0.0029345164153741893,,0.0716645356078589
24029,,,,0.0348919690214568,0.02393651144291635,-0.010955457578540453,,,,
24031,0.1361862102137618,,,0.08726046452442308,,,,,,
24033,0.05638917916965833,0.04392519044326335,-0.012463988726394974,0.08466062115412444,0.10598911987495363,0.02132849872082919,,,,0.05501140722900377
24035,,0.049164836022900796,,,0.0607110719939149,,,0.00047921087661524447,,
