county_fips,role,status,tier,baseline,baseline_fy,base_src,post,post_fy,post_src,cagr,hirisk,v2_2017
13097,treated,USABLE,CENSUS_TRUST,46274000.0,2017.0,SINGLE_census,112526722.0,2023.0,acfr_wide,0.1596308777857558,False,
13099,control,USABLE,CENSUS_TRUST,4380000.0,2017.0,SINGLE_census,6204070.0,2024.0,acfr_wide,0.05099431870600046,False,
13103,control,SINGLE_census_nopost,,23625000.0,,,,,,,,
13117,control,SINGLE_census_nopost,,88871000.0,,,,,,,,
13121,treated,USABLE,PRIMARY,558945000.0,2017.0,VERIFIED,765662000.0,2024.0,verified,0.04598149810687602,False,
13127,control,SINGLE_census_nopost,,35503000.0,,,,,,,,
13145,treated,USABLE,PRIMARY,8667509.0,2017.0,VERIFIED,19117838.0,2024.0,verified,0.11963839307997048,False,
13151,control,SINGLE_census_nopost,,82228000.0,,,,,,,,
13157,treated,USABLE,PRIMARY,23333600.0,2017.0,VERIFIED,41254594.0,2024.0,verified,0.08481528446874598,False,
13217,treated,USABLE,CENSUS_TRUST,33011000.000000004,2017.0,SINGLE_census,52629600.0,2023.0,acfr_wide,0.08084121779087994,False,
13223,control,USABLE,PRIMARY,48039377.0,2017.0,VERIFIED,84840018.0,2024.0,verified,0.08464145189835759,False,
13225,control,USABLE,CENSUS_TRUST,8872000.0,2017.0,SINGLE_census,13773859.0,2024.0,acfr_wide,0.06485527271589797,False,
13255,control,USABLE,PRIMARY,25102166.0,2017.0,VERIFIED,33294791.0,2022.0,verified,0.058115360855818254,False,
13257,control,USABLE,EXPANDED,8516000.0,2017.0,CONFIRMED,13693918.0,2025.0,v2,0.061173775336025527,False,
13271,control,USABLE,CENSUS_TRUST,4393000.0,2017.0,SINGLE_census,5492888.0,2023.0,v2,0.0379424083597828,False,
13285,treated,USABLE,PRIMARY,22936543.0,2017.0,VERIFIED,28853594.0,2022.0,verified,0.04697036995693349,False,
13291,control,USABLE,CENSUS_TRUST,8569000.0,2017.0,SINGLE_census,14072399.0,2023.0,acfr_wide,0.08619133248682576,False,
13303,treated,USABLE,PRIMARY,8591426.0,2017.0,VERIFIED,8825720.0,2023.0,verified,0.004494312043748838,False,
13313,treated,USABLE,CENSUS_TRUST,26430000.0,2017.0,SINGLE_census,30871106.0,2022.0,acfr_wide,0.03155171436766491,False,
